,actual,baseline,lbfgs,sgd,adam
47,1165.106965,1235.35285514,1371.80948067,1454.20004635,1407.67279038
48,842.956149,802.424322759,882.065852184,902.45960481,899.069549427
49,686.2343,908.110358582,1093.48621977,1176.93480003,1102.00916801
50,2082.401875,2066.01548246,2176.675747,2214.35384166,2255.30362826
51,514.034239,375.972633042,435.620581498,479.768494976,447.819685122
52,2095.153241,1533.72070364,1792.03908662,1916.61625197,1812.37232317
53,1037.488234,1022.89380394,1074.19030178,1090.2800774,1114.56736874
54,1047.63781,1115.45320294,1363.30441988,1499.05132831,1378.65669793
55,2989.438216,2581.43471723,2832.2389706,2935.77867247,2898.28054488
56,1007.0,1000.74878145,1156.95594215,1247.35996599,1178.03650357
57,2402.19851,1960.38170241,2012.25123154,1969.6400291,2080.18338112
58,615.58853,685.486533921,745.786888845,771.282747178,766.727205701
59,1408.0,1408.30149402,1614.01419704,1736.70775027,1644.25365878
60,956.843213,873.122196466,979.71024587,1025.91535788,997.359460305
61,1236.989636,1031.49140476,1157.05727466,1203.47982143,1174.71583177
62,688.864109,660.55546783,738.661825666,780.491947037,756.183542015
63,150.708047,125.694865413,190.376240557,204.577877479,187.080544847
64,3062.530107,1590.26649895,1768.1755571,1838.41615764,1800.49289093
65,1620.60108,1404.93349992,1654.38209952,1801.64086514,1685.09684132
66,1015.375131,715.364742968,791.48542642,800.157117731,801.55304908
67,869.530234,573.341172861,1074.83151523,1039.37822363,1083.91732172
68,251.40666,144.32200719,177.313921846,173.133637968,170.827950461
69,35.021247,59.4350358592,60.2154907823,60.3583525011,64.6844773192
70,452.74372,416.780304871,486.517173358,500.952020028,485.332409911
71,302.013211,320.844889047,452.468490239,502.901684671,447.176488923
72,1459.923444,1256.05709483,1389.50114514,1445.19382981,1419.15126541
73,156.803874,214.283429045,255.104440984,256.146447072,250.718317444
74,420.127306,431.070978336,499.287689742,550.628516293,514.406721339
75,31.966641,52.7009561244,62.8204155127,41.1815517581,55.7242513759
76,545.905819,823.719457852,775.26568029,714.722276951,819.980135901
77,807.889793,731.00475279,853.63903319,889.647008985,854.541002258
78,679.721825,727.642369593,784.0562259,802.891620963,806.270486222
79,724.729639,631.695842292,666.884067865,670.262713684,688.13599813
80,636.067235,624.799132473,607.990813309,571.33206597,636.393904147
81,1308.294437,1044.73661713,1122.32449343,1147.23309276,1155.8214598
82,697.102402,651.180767155,673.295861023,677.391057025,701.769022165
83,768.653247,432.911479057,505.004741604,553.716284862,517.281086572
84,477.972117,550.449062683,618.621537529,608.194671829,617.919493669
85,924.59356,194.550523371,322.528951059,315.873446336,306.50622737
86,1636.870743,2092.80990564,2131.68080296,2103.51512791,2216.35693317
87,1304.123542,1004.80188252,1158.52318004,1241.27674608,1176.87228097
88,273.914594,353.881129149,361.151234513,347.973707268,372.309487831
89,1214.370129,923.564273704,1102.20372807,1180.85630082,1110.7814894
90,977.583729,813.621595422,847.456973081,854.980847451,881.026066345
91,1356.212058,1247.8965239,1324.67901335,1326.71143267,1361.32729967
92,1126.551654,976.26800356,912.868911264,878.787758751,985.59267702
93,1033.736144,956.445611746,1033.33871187,1065.26640384,1064.08973602
94,1062.792563,870.513243103,1059.16183278,1140.98524198,1065.28693588
95,157.072134,145.137734962,168.124460081,150.509922448,161.696996412
96,1920.597095,1246.82506295,2093.93157935,2140.9658132,2105.13188579
97,1360.880031,1277.80240263,1291.7831838,1312.14933902,1361.90504603
98,532.151397,475.662012081,543.303539252,552.641238155,544.114729172
99,1044.967254,1127.24823182,1178.84645181,1190.221422,1223.21272235
100,416.937247,429.264324945,483.874927777,507.860698109,493.409672954
101,2466.344614,1290.53729636,1472.7860805,1561.44060238,1494.87149793
102,128.003548,117.982486144,145.490976504,136.98073113,138.40288037
103,393.383417,406.274295364,415.803661312,393.851419709,423.949732011
104,1149.99756,916.616715266,1068.06309123,1136.39657608,1078.20236397
105,1332.021919,1146.0090068,1177.85188303,1132.91677411,1206.83220231
106,65.108286,84.9716207429,83.814139981,81.448498441,88.347288119
107,1261.524973,771.677217315,842.111077244,838.463777598,854.341295112
108,154.160714,151.716824023,186.202717673,184.76505564,180.375944783
109,461.709913,380.164402394,495.681622358,547.245199854,494.491562429
110,728.498613,652.78929722,677.595741756,622.353525409,676.547024732
111,631.830758,586.686934295,686.526251999,741.915319969,698.611079624
112,475.190262,361.992170111,422.467046154,430.56277713,420.140503434
113,571.740179,495.964600779,583.614393157,630.614575384,592.450873048
114,1177.009136,1152.19994619,1286.57827596,1375.31741787,1322.0764649
115,543.933592,631.171306357,738.783994603,828.305367707,764.204156057
116,737.488234,722.36633702,788.535746986,816.513450995,809.65883609
117,104.0,109.597021691,113.890382583,108.636154478,117.734449066
118,1848.682968,1445.74757411,1638.11920995,1720.31918335,1662.25171667
119,1156.324851,486.511760572,1201.79568127,1021.08372508,1261.49202094
120,696.0,528.231786803,639.366639889,674.009907439,637.980901211
121,168.62666,143.850926545,165.073428277,172.410629973,167.994100587
122,674.681545,509.611882551,564.398949955,563.131024633,569.409278129
123,165.682582,106.107515847,109.510397677,124.077550239,120.035565374
124,1633.997944,1476.11691551,1510.92683839,1490.16887632,1569.34982448
125,533.454194,369.880740875,379.097520493,384.899458427,398.291704015
126,1226.415377,1164.64091149,1295.75605569,1359.78943502,1324.78966912
127,1196.100763,1099.57963983,1135.21623035,1160.35523879,1188.9043887
128,1728.391213,956.079153467,1062.26315063,1113.85003966,1086.24219647
129,1282.280951,461.119864761,1555.8549239,1090.6073803,1499.51477603
130,223.703472,219.497959296,236.232306019,255.654431686,247.832320411
131,2475.394155,2519.11018057,2794.38623622,2905.16713536,2849.29468171
132,370.98638,330.230280145,325.636519548,321.222615343,341.995637409
133,816.810809,1008.50464076,1050.51502527,1070.91887249,1094.98484724
134,449.492866,534.014395686,638.951668645,703.072524068,652.030911521
135,747.895168,700.735837064,793.09577136,843.539618833,809.846785631
136,577.040278,410.266456969,426.4731867,387.395282092,423.57647764
137,755.40555,705.353653684,716.037068578,656.988672332,724.358963228
138,726.255699,457.574082148,705.617910661,744.117003131,698.419199236
139,734.235345,202.758509212,336.858978799,331.696987615,322.546548871
140,2452.403239,2146.06553521,2474.40275316,2646.84739721,2510.23306296
141,389.244276,339.861637083,418.958483307,470.000070253,424.659133913
142,919.644028,843.452488483,913.903682693,934.586964468,937.158087807
143,1152.745828,1190.54637014,1278.54805646,1313.34285083,1318.36876543
144,905.927149,822.013187257,878.096160775,882.202779222,900.893427718
145,1327.488946,1164.62503124,1338.29203875,1437.82898471,1361.85072565
146,971.424587,886.824573126,1085.21840064,1226.47025457,1103.72827597
147,657.260967,625.069804187,584.406248804,549.63819662,627.628931401
148,1685.24569,1484.15874397,1556.5126046,1575.84786521,1613.99708355
149,172.952032,157.30342333,221.340317891,238.569426762,216.566675019
150,800.517886,643.997411678,717.302436833,766.836228391,737.808278587
151,2677.801767,2276.16654657,2830.53333179,3176.4809224,2860.94133015
152,1105.686187,953.944401978,1112.97247362,1209.76980267,1135.35283136
153,149.06847,151.449222805,232.391070774,255.407618931,233.936714602
154,550.616945,596.421873407,596.631603365,557.354825845,608.237955495
155,120.394601,109.408939063,112.426478166,100.255698758,113.566663526
156,174.888842,224.713129257,204.523422492,184.784049363,213.790666181
157,132.407264,136.327047406,242.446772236,241.758194924,241.436535989
158,1739.258182,1079.26505521,1567.76644694,1716.41948054,1560.80811556
159,631.966641,653.759759773,730.597858658,741.534352399,737.427665165
160,912.183196,818.114438354,974.866546066,1064.26839939,991.89766938
161,775.447126,462.841800252,868.580717983,842.345803457,876.316761421
162,1501.116326,1325.18847301,1489.95349745,1552.8956317,1512.45735449
163,514.395213,480.329247539,567.694560391,617.266081868,578.219232469
164,987.126157,804.193556822,940.263183297,1005.1506023,950.606925629
165,829.726026,619.643917626,736.458061085,785.335305495,741.322340007
166,1445.662474,1553.35353419,1677.44808599,1732.30194135,1727.49413047
167,2597.567503,2442.83185241,2515.54745802,2510.85938348,2615.32713904
168,1467.369682,1188.56700849,1357.75419924,1437.68582806,1377.08099077
169,712.29987,605.53426013,767.271643981,873.802850332,779.962718581
170,798.0,878.837773319,1032.37338546,1096.22129289,1039.63230172
171,1847.356047,1570.98691865,1715.03310203,1770.89207784,1757.82375266
172,2057.0,1845.7449881,1886.47211198,1914.45984864,1978.53182752
173,907.955659,891.071647979,924.54090769,896.7225811,949.318224399
174,170.512084,224.521674898,214.829260643,223.589120771,233.203744932
175,136.926486,180.253485994,199.951043926,228.235719445,212.053282436
176,1004.581925,816.586757826,898.305746541,933.224346399,919.743378462
177,743.389096,745.914343123,840.541697743,914.980553656,866.218011729
178,1426.551654,1331.47604565,1397.07674501,1416.32809688,1449.10503762
179,1205.927149,1116.65137064,1145.1137561,1122.42424855,1184.75784623
180,1344.643945,1103.73948345,1694.29829161,1805.60842479,1693.08574679
181,4012.803972,2049.79367287,4326.78665937,3974.9138605,4489.40139203
182,945.0,765.278847954,865.07161106,888.27405923,872.206416464
183,684.120456,629.547560549,819.196769374,941.929238875,834.996543408
184,407.38755,356.19357211,412.304879484,470.603052936,431.618930985
185,1493.592539,1428.35031927,1635.93713315,1749.07685941,1663.89411006
186,499.74541,492.251578119,474.424911702,450.450854676,499.380378194
187,377.612418,315.454506894,347.604356747,364.765087329,357.759699101
188,478.372818,661.880782711,680.385737913,626.514990584,681.296579264
189,852.192781,941.028657847,1048.09515304,1072.95051807,1061.66359826
190,1642.218982,1523.04088029,1771.57244753,1913.69642817,1802.5757289
191,329.740974,280.660904891,317.095032665,329.083979403,322.461841685
192,247.431778,188.175909857,218.492501764,176.938550432,202.1229347
193,561.592824,490.182566414,512.901897754,527.496950583,535.351547366
194,280.154845,194.925508753,235.354443773,233.078691069,229.158811252
195,201.080241,269.081602267,302.223498715,299.14970821,302.485996272
196,495.225027,364.568954625,445.660415485,466.497146244,442.43043852
197,1364.461492,1444.71429996,1502.71314088,1523.89868586,1563.72871114
198,641.457216,521.12855682,531.092919872,534.964380059,556.775972689
199,484.373465,656.79166175,667.92883205,652.008473797,692.648994265
200,1058.923031,1261.20045042,1425.29864884,1538.9163605,1462.19483082
201,1128.161793,711.124992406,874.874561049,953.206041404,879.707892477
202,1921.335221,1771.29780338,1980.9654621,2093.22260801,2025.24899903
203,863.505641,814.913814001,921.549196218,948.695326201,929.803910552
204,1047.037595,1330.91378775,1243.80156211,1199.01448908,1341.66144102
205,257.929039,151.330886428,383.087846746,325.820011838,401.208229436
206,276.632879,236.492122351,277.398662493,273.050873359,272.322159206
207,542.838516,719.444180812,768.966025275,809.140044398,800.683428428
208,2662.368504,2578.35683354,3033.77484107,3309.93753661,3092.01921646
209,117.334155,97.2911150346,129.531229488,116.212359752,118.251124889
210,157.811435,190.413158846,191.909234749,202.780500619,207.326368976
211,1335.491056,1117.61600514,1452.68554112,1648.55053039,1471.22504512
212,1063.728276,752.167692693,840.404304107,872.371344809,855.441423137
213,2227.162563,1760.02970194,2047.16963205,2189.07899255,2072.0206459
214,1550.235126,1283.09937857,1628.28854697,1852.01634181,1654.24716574
215,728.199492,773.391409348,855.599787026,898.268981099,877.187802585
216,293.0,256.418363402,283.955334647,268.510879998,282.282179657
217,199.091416,283.926037469,321.994242184,346.401819355,330.584598538
218,858.541441,2553.28765565,2904.96323732,3098.98431591,2959.01534685
219,284.486387,247.253871998,318.525598228,343.960936153,314.381323772
220,2138.861498,1456.72746869,1659.61377254,1746.99212977,1681.9021235
221,110.914245,88.7289329035,109.339823202,120.81016427,111.401439627
222,263.052381,192.975012273,222.65725064,227.821678844,223.231762999
223,686.26342,780.605367659,878.455024254,931.118569878,897.799418414
224,1141.0,1203.7476612,1332.67620868,1378.69038735,1358.50711664
225,214.035143,152.617977016,170.591803772,141.822392083,162.380237229
226,275.762768,293.481918749,308.235391819,302.27451341,318.380154779
227,94.253867,78.3937591434,98.2569416812,78.275440584,88.6649342359
228,128.282927,141.451434002,146.973140343,128.367964292,147.494616613
229,102.881897,116.217656042,108.234449565,97.4213123066,112.576845556
230,337.174611,396.68857091,441.215924013,433.876226046,442.644167737
231,334.88553,311.784156204,334.580978129,330.684757492,341.054833839
232,543.173983,321.699934252,384.283885572,393.32073894,379.376433526
233,387.23299,384.393214251,590.480049328,630.974912832,588.83672216
234,1778.717682,1236.36116501,1723.01050708,1928.78570057,1714.43379339
235,951.0,681.304711712,761.158105873,767.724743584,767.184903786
236,920.236868,745.62809618,871.379333218,909.854961195,872.535386941
237,78.669139,132.707004505,155.102898685,60.274947317,101.353557701
238,817.697381,674.934686554,709.128890754,717.803971947,735.627250536
239,557.929039,398.961063857,468.480311191,524.458409182,484.28770416
240,32.307811,39.2535819087,19.4827305394,43.0170355856,38.8503202027
241,573.896158,549.032059589,622.969176845,649.467433488,630.363466591
242,641.19146,625.246495237,653.94546243,627.456144497,667.037092621
243,1697.665138,1276.98796863,1446.02444,1537.99037873,1475.00631591
244,895.331539,899.322740121,1014.55740635,1077.65406556,1036.38638491
245,1302.391496,1553.92961939,1599.00168244,1613.89142902,1669.69247293
246,437.322385,375.684802425,395.765657039,399.336842371,410.465833603
247,384.685922,406.517359063,409.047227381,393.943070794,421.197212707
248,1482.418521,1313.00896547,1416.62639758,1471.19386006,1461.36879128
249,1432.0,1171.12913786,1396.84084636,1507.79060884,1412.41188097
250,2544.136196,2167.79836859,2428.81844447,2575.51221407,2483.8856069
251,957.227533,868.272689262,969.272548227,1024.41700945,992.470293509
252,816.310375,797.406466305,933.579563528,994.307030144,942.026977774
253,1253.847687,1251.73885566,1297.21763858,1304.24053532,1349.06694828
254,968.597093,884.925086676,971.291243577,1006.57716263,994.747420723
255,1279.429076,1006.87257272,1690.84956796,1724.9119772,1695.56209716
256,2274.848713,1740.89125992,2017.89671984,2125.64290742,2032.17250368
257,2080.018801,1532.85371977,1647.08839866,1694.66978896,1697.81191877
258,142.836839,166.805806787,203.763887551,204.61927267,198.633173642
259,199.155252,173.321929983,190.45460168,199.033401238,196.659433712
260,3726.262933,1033.53001437,2711.70214859,2237.0720004,2838.21529758
261,372.051169,216.556923367,277.180240266,313.524450877,280.241374244
262,1782.601443,1310.96773365,1518.53136267,1658.91980385,1554.70993029
263,964.988037,821.308958381,937.429733128,1034.68339705,968.065166127
264,229.304582,196.08014489,215.784230908,226.821443891,223.532745061
265,819.877642,659.088202129,710.447332155,734.997146335,733.471725332
266,2416.975675,2472.00052816,2645.32055601,2723.6975535,2731.78191099
267,315.118701,255.734155913,292.609505212,321.795209587,301.633108522
268,361.238839,272.829865563,355.575401683,409.194953188,362.306251005
269,928.95135,865.151250941,850.415514662,799.606532462,880.031201272
270,228.389271,200.100544837,225.37802754,233.797677155,228.906768979
271,1559.118805,1169.56847873,1422.80966884,1589.75125105,1447.13959581
272,651.35853,627.764832728,693.834045651,716.799200831,708.330607252
273,630.278624,574.034172163,707.652208552,761.480648094,708.945006236
274,195.225027,144.432314879,210.806954052,221.93092362,201.915089112
275,144.742222,176.428059934,180.485078721,186.579298734,191.160965673
276,335.199259,311.287013053,315.062156926,289.909012846,320.0610113
277,1534.311542,1140.83623125,1268.51334625,1299.43758798,1286.08183053
278,1609.13521,1121.44455507,1375.73255847,1504.52511514,1386.14054265
279,2181.081392,1752.53988434,2254.61050572,2552.90855933,2282.68800459
280,788.0,564.485365743,611.67600799,633.545047788,630.474207644
281,592.841342,475.997695956,535.481512495,569.83327125,548.623998575
282,1892.083083,1647.16992523,1750.97973143,1800.45014696,1813.76532287
283,1254.0,1191.63293459,1349.50548657,1437.8373745,1377.33592962
284,747.676372,630.70067558,687.243422025,712.135421163,706.532660621
285,589.488769,546.375079585,578.401992027,555.221541706,587.604105661
286,1007.605161,983.101622014,979.434799986,990.00451941,1037.45821796
287,280.662851,276.775586495,234.511631994,197.690236524,251.262666785
288,757.341122,438.66791956,512.522418444,524.069008176,510.016038009
289,3664.13547,2034.34658028,3594.17842926,3590.46089689,3620.27283827
290,1156.621189,947.213448971,1103.33427837,1206.22879227,1128.21344497
291,1382.891999,1412.85557387,1517.60706091,1562.53523105,1565.388054
292,1298.256655,1099.77012145,1271.88336201,1308.02893731,1272.64341879
293,567.800243,563.939392629,658.303574907,685.521615212,658.934119796
294,238.92363,245.206621458,263.604170502,270.190070523,272.810278622
295,2417.472803,2364.29002645,2470.7910435,2522.02526746,2571.32769571
296,199.377562,225.791556966,273.773188914,278.675011963,268.888352646
297,1186.722331,883.090374228,1115.85946512,1244.52926922,1122.50187728
298,1687.662431,1574.6859294,1672.16762849,1711.73309369,1730.30150478
299,1627.873757,990.607931658,1128.65587972,1171.54700071,1138.77467138
300,344.0,248.895466994,290.479113207,279.419962885,284.007707838
301,2029.032903,1580.08245557,1771.22743296,1830.38093323,1794.84223053
302,2029.304582,1408.0701165,1646.20128902,1798.72137727,1682.14476939
303,683.772731,507.184659224,615.489266368,673.710784457,624.270834121
304,456.0,629.011757001,639.648008846,610.652803644,654.080604432
305,2209.817962,1719.19965514,2074.73124674,2256.67977683,2099.00456148
306,1002.0,947.957761493,1217.51852805,1389.61495452,1237.7435774
307,190.341813,161.948444937,194.935010878,186.329611025,187.876940385
308,398.586788,236.649742846,280.661175148,281.381804997,276.085957887
309,138.008435,102.646925261,124.316528182,122.479006006,120.71890147
310,1454.25197,978.007985695,1275.99368734,1446.79467312,1291.25178082
311,151.428251,194.412593119,204.299303828,211.715164595,214.449132779
312,325.077576,352.377957723,324.077444253,250.731991304,329.904022791
313,1828.131586,1586.0993235,1660.10474186,1703.92418737,1729.98605936
314,2387.440783,1993.22778258,2247.61598729,2381.88686075,2291.86855322
315,1129.729599,997.950566915,1065.2881016,1079.32247115,1095.81652524
316,1869.46456,1689.76813427,1729.27156969,1657.47935259,1770.29481116
317,75.744063,69.5591975595,66.9097702852,52.6991254631,67.1827359828
318,738.912531,664.158858335,678.377638102,672.22595091,707.133363706
319,239.236632,231.065738104,260.537359111,290.1144964,271.872572723
320,771.487431,752.798721489,785.556458457,813.771376573,822.910378991
321,40.309152,99.400223435,117.520531377,93.6738383918,107.410315521
322,1137.28955,997.900116703,1057.44535266,1048.93601837,1084.45480678
323,2354.726867,710.751039111,1255.98633362,1249.77417052,1259.94398561
324,554.074508,455.416524522,496.772527458,510.314513543,509.815950174
325,1871.058901,2047.54185515,2112.1878674,1926.54736643,2103.67895905
326,396.003456,355.814468451,435.032050253,484.847710577,442.030971774
327,1596.498519,1359.06361968,1499.9060361,1581.2834762,1539.63434049
328,701.031019,642.234456972,756.609708222,824.716526749,771.571163761
329,301.785623,296.340909513,257.917466392,218.872116205,275.440322087
330,751.540844,831.133148996,859.641347325,827.702125261,880.840648067
331,1060.620776,982.791450695,1080.78381351,1104.95332172,1100.50426168
332,642.322895,599.609706419,672.384808372,715.712103552,689.364773961
333,1592.48725,1158.76765804,1403.88154865,1524.69762617,1418.13670821
334,590.400729,563.349002383,655.726284049,684.127092672,657.437258295
335,1032.522258,1161.71206757,1271.48384262,1320.28104162,1303.95436203
336,479.985427,590.861424289,611.76878063,564.898639767,613.044110595
337,786.672139,575.618807307,666.549303788,695.871996371,669.722297402
338,901.441139,931.004932336,993.967174416,1018.3584008,1027.11025176
339,1342.218982,1234.58664657,1442.98117026,1563.81274855,1469.15183762
340,332.062372,363.123559061,350.421379802,245.805402226,333.744532305
341,979.332114,739.962629015,822.266626202,833.056895323,831.619096108
342,2166.344614,1032.0127359,1196.58107155,1271.15046847,1208.17464396
343,2125.682056,2246.11165787,2449.44389312,2538.66045562,2513.37205781
344,81.718256,56.8670829021,91.5444012658,87.9591284519,83.500561085
345,1582.971168,1331.83238466,1562.27584676,1700.1175834,1592.17390588
346,1749.801445,1500.42642537,1628.55721039,1680.99123827,1673.31034226
347,1841.794376,2004.84561743,2061.56970908,2069.30449864,2148.47660493
348,429.548574,452.579910238,435.137294569,366.578777727,437.282364969
349,1303.470652,837.045407054,1052.25699694,1173.05171107,1058.74296278
350,2572.143766,1768.70687381,1993.17140166,2081.86767309,2023.03586385
351,254.022346,179.557882571,208.085827717,188.42496305,200.757382566
352,863.469951,822.8294911,956.70001823,1033.93621662,974.318687861
353,1142.811668,1005.99670574,1107.33310807,1160.33317656,1135.73672632
354,1303.658274,1236.1272515,1401.91261769,1474.08595679,1422.63202602
355,1616.855711,1114.13473805,1164.3945458,1140.53382475,1196.07094625
356,1611.165007,1604.21770753,1944.02155808,2120.63973761,1967.15128184
357,806.940716,543.6245238,560.222126512,537.587438882,574.324349336
358,2060.303768,1921.55732101,2279.79371404,2499.11573751,2323.69770717
359,258.345621,255.332882355,277.859342097,258.076019612,276.569593554
360,1095.777862,765.388245301,922.345159215,989.799789438,928.221662179
361,407.064514,339.33894142,354.504990417,372.253042316,373.755040281
362,211.387877,232.852136988,271.367320825,297.23041272,278.771381825
363,200.898696,227.899364976,279.390776351,308.619709894,283.443533903
364,1499.474559,1458.71182659,1682.44631608,1815.44284698,1713.94201221
365,396.392339,274.257617196,330.442173338,362.167007181,336.694747518
366,1063.507475,1225.30325516,1449.65811963,1577.67328444,1474.80833703
367,106.35163,102.95513313,103.793861028,84.0921431382,102.042856706
368,944.327849,914.565377573,1015.67565489,1089.38772287,1047.3681437
369,685.941176,554.746479761,635.512901103,680.791403503,647.624091538
370,1401.032023,1542.61023482,1593.32759046,1628.66475969,1668.0874749
371,654.0,702.544817648,739.916707852,679.728272913,736.435689442
372,2186.850502,2234.39198238,2380.20986819,2439.20779983,2459.77276452
373,976.827717,904.35099203,929.522942362,875.93654923,942.441693792
374,284.370959,266.604366687,242.425015228,236.058262961,266.072737362
375,482.308606,419.426930372,478.247222176,481.805033009,477.71433534
376,1183.899407,1545.03063051,1575.23690402,1533.40154452,1627.09666981
377,223.783238,176.518771991,396.621475391,341.101888192,396.346440226
378,186.893296,111.55058214,140.034677044,129.23108524,131.565280469
379,2032.825496,1752.02025636,1926.31812322,1975.20018575,1963.08316205
380,990.964973,513.972006794,1032.63741442,966.325121811,1056.04672979
381,317.116768,357.438408433,401.02251729,392.574863282,400.40165457
382,2575.447126,2095.63702835,2415.78986929,2589.68203676,2452.37894492
383,577.590869,578.149437975,622.36481252,613.474435958,633.133149621
384,357.260967,282.438293826,279.444016134,230.328514992,276.688845525
385,589.852368,613.419530669,697.479323599,736.402666809,709.574787269
386,323.0426,189.17550782,213.832932315,227.340409577,219.561515069
387,271.192583,228.919115312,271.189703955,268.811790691,265.920139414
388,586.005611,590.79537856,677.973531505,697.417743785,680.334289827
389,496.0,490.034130829,507.893408795,464.799237213,506.461501276
390,1574.681545,1314.96250144,1479.99016647,1540.08114722,1501.02068147
391,1041.066179,846.629032799,1030.17796538,1140.23405213,1045.54390598
392,1035.712189,703.537395415,858.406275018,918.282237844,860.332659792
393,2297.250899,836.763323327,1799.08762065,1636.39550127,1868.48024598
394,763.0,851.094509078,902.831890686,900.121341344,926.863296928
395,2130.0,1736.56111988,2009.10457146,2182.61876321,2050.92382778
396,1864.13547,678.852281106,2562.40710025,1679.5324887,2392.01839054
397,190.564062,211.858449659,208.48853009,177.903114234,210.548698864
398,381.241384,320.245705729,356.351411725,309.97083208,342.331636116
399,988.651525,910.716296573,1000.48321057,1077.99031729,1037.97303161
400,51.206727,112.996934068,111.995665317,138.982402003,128.732233957
401,210.946755,221.465734158,214.448331754,229.331483324,235.359825945
402,1660.948329,1420.96162276,1747.87843051,1954.06721363,1768.6954672
403,1163.439278,991.146212542,1037.41385111,1047.73677802,1076.37249859
404,846.61197,824.654847792,942.336653336,977.919156067,949.707007836
405,80.554668,100.628748735,106.325547385,104.623997109,109.496248896
406,183.607605,170.524927789,263.23496446,271.101472243,253.453957026
407,459.905068,264.799148356,511.514048764,487.014571294,514.237665856
408,1763.052381,1522.54126607,1593.4733844,1604.60050157,1650.04775577
409,464.209227,521.321778754,566.545055472,590.387865059,584.2158936
410,442.869393,498.850852578,511.212576754,492.65180813,525.105081892
411,377.859519,398.619957592,461.678361009,512.009300228,476.02945577
412,561.955109,529.080776011,623.816343263,654.551710506,624.380696117
413,303.481824,301.205172538,313.214759048,309.674123428,324.926914003
414,467.748581,436.922685719,500.466280881,507.142230395,500.098643838
415,120.253457,166.507110948,157.296137861,146.308900037,168.531219665
416,699.898623,711.749503058,755.695530377,767.850639509,780.283439783
417,638.98941,696.221308991,716.170273987,715.279764682,746.214968051
418,114.424622,126.472959822,133.340422661,110.421190601,131.943683192
419,1586.26342,1582.96085164,1752.59058047,1830.18487064,1791.46881679
420,1143.678397,1093.18482412,1190.54474266,1239.64769186,1224.54925582
421,953.768775,904.653945443,1002.68567706,1043.72482697,1024.12665515
422,1404.989831,1219.13404112,1362.63107228,1409.90837086,1382.77790656
423,1674.848713,1259.24692683,1616.43862497,1815.72708113,1629.85564561
424,1213.994363,1078.45298839,1237.80856568,1308.93504406,1252.68137417
425,1535.098543,1291.39900004,1532.41285372,1652.69950559,1550.63720564
426,464.465269,379.900172022,406.116512588,451.978098325,431.665888949
427,656.0,467.768553433,569.438223827,615.312095351,574.60474064
428,1459.716178,1395.67325344,1593.5634407,1710.63294493,1624.69191272
429,1508.44324,981.828406009,1350.97095498,1523.37142142,1348.35540352
430,852.745828,867.203722949,956.887504461,994.081449008,978.299317896
431,663.399822,381.103496639,448.032677479,448.21942087,441.80880636
432,1139.327223,1163.06519363,1202.06241841,1220.25723938,1255.71817142
433,1097.798868,1117.1866775,1356.42963095,1486.0888713,1373.46040355
434,171.347021,121.229458963,165.297627964,172.198891173,159.288115582
435,621.337755,531.5059167,596.630446746,600.359196672,599.770837514
436,57.306399,77.8474822799,83.0409602478,69.153838347,82.4771542655
437,450.616332,382.871424739,388.412350873,382.625262899,405.561506688
438,2051.388455,1925.52457147,2057.86147236,2099.18567027,2121.34978855
439,1069.76225,1174.35411451,1205.41779828,1244.62844629,1269.52776796
440,1749.99756,1522.04751035,1688.53807357,1741.31245114,1716.40598143
441,484.050841,641.197627816,753.527613503,821.053514439,768.72281438
442,41.616764,52.2109708943,74.4454494738,77.1659853108,70.8754219855
443,1808.44324,1273.73806886,1503.68697308,1637.59879126,1530.00609258
444,682.281059,711.609846657,781.756808623,827.934554221,806.54045816
445,1286.745003,915.045925163,1055.34451803,1133.98275157,1073.5303299
446,1805.926108,1941.98988406,2179.79288546,2309.23083406,2227.21167186
447,1877.960939,1636.63602415,1834.65084882,1901.4398207,1860.89152212
448,938.720005,681.043039941,820.924973877,882.470525165,826.698148376
449,528.161793,308.269709127,418.218747073,464.50060752,417.096784584
450,365.790892,472.244102911,486.212330169,488.94681981,506.955950263
451,1091.516234,1049.82308162,1117.49501188,1115.35308763,1146.01271439
452,476.052411,494.944948359,606.395146035,647.094979291,606.566519743
453,414.688584,373.531454199,398.619963673,375.253345187,401.217451408
454,1066.699728,1110.88834162,1131.14760156,1114.60818974,1176.8386028
455,877.03655,910.351902861,1061.42953364,1150.83190902,1081.77363339
456,2798.931456,2083.56196436,2353.53556732,2467.17332617,2389.52648623
457,1396.48783,1189.95194814,1412.35509239,1518.52547293,1427.18184144
458,287.679089,347.196679837,355.542566842,358.352517963,372.959954155
459,652.852237,723.77318079,775.596711004,822.657854982,808.81760289
460,411.439024,355.668169016,403.616636915,429.396224765,412.522761624
461,436.777048,480.022345964,478.721500107,482.832643146,507.336726942
462,273.014105,219.682599971,267.881679424,288.460833193,269.601437727
463,792.150985,485.144157088,632.18622426,703.914132131,633.602904063
464,1412.246926,1340.75815213,1447.79235098,1501.96580791,1493.55351722
465,615.536193,608.84419107,666.844366617,670.08613816,677.167958978
466,663.687013,669.616127931,755.814632407,805.071956985,772.98688679
467,428.0,431.219618408,446.535829349,444.919296201,464.359786202
468,1032.719031,804.808736089,899.579459155,943.852097783,918.642789947
469,1014.941771,1139.49954514,1336.11807052,1450.40498383,1360.52535101
470,884.620837,727.357805368,829.199654954,886.624367939,845.665874501
