,actual,baseline,GP_RBF_ARD,GP_RBF_NoARD,GP_Matern32_ARD,GP_Matern32_NoARD,GP_Matern52_ARD,GP_Matern52_NoARD,GP_Linear_ARD,GP_Linear_NoARD
85,924.59356,194.550523371,324.582888836,308.83224256,317.843698088,308.39001342,320.201125877,313.490358091,332.331098852,332.070922414
86,1636.870743,2092.80990564,2156.95040327,2136.91919356,2154.31092481,2135.47976282,2152.55889311,2140.01395298,1974.70048952,1974.46327781
87,1304.123542,1004.80188252,1146.65283173,1157.29032314,1143.87796184,1161.40549712,1149.51863644,1154.05938229,1245.16575715,1246.16442873
88,273.914594,353.881129149,358.756505253,358.959300689,353.960926939,357.433207263,355.823731399,356.189177138,319.797739318,320.802669034
89,1214.370129,923.564273704,1117.10729974,1105.22838011,1128.07707679,1096.24382083,1118.44111561,1098.28072324,1208.04225881,1208.18484848
90,977.583729,813.621595422,846.898416988,851.836963438,838.810553656,852.803930736,845.823891832,853.488703178,811.203878329,812.408501229
91,1356.212058,1247.8965239,1329.33730595,1326.29752872,1335.78639907,1325.94376133,1332.52407393,1333.01139042,1282.38640168,1282.92000656
92,1126.551654,976.26800356,958.964725978,940.352770887,942.722626548,945.467676108,949.226423185,934.887399253,774.90938436,776.424544291
93,1033.736144,956.445611746,1021.25205361,1032.38897185,1017.67088814,1037.65347391,1023.96345764,1036.75235129,1032.1093836,1033.30888483
94,1062.792563,870.513243103,1082.60657807,1066.46758543,1088.28154773,1051.97788148,1081.3064543,1058.19738491,1174.23278488,1174.32814158
95,157.072134,145.137734962,166.385887096,166.471008916,165.960962808,163.095488791,166.532282355,167.477438972,160.944899827,160.858860181
96,1920.597095,1246.82506295,2085.17085116,2047.12216166,2092.7220948,2060.70231392,2076.34142189,2061.92973028,2014.73300081,2014.70523032
97,1360.880031,1277.80240263,1308.58374961,1307.96238738,1297.59914713,1309.39691109,1305.23346507,1307.90203966,1234.0200685,1232.76518422
98,532.151397,475.662012081,538.932828591,538.868331106,545.564730294,538.947181495,541.781442928,540.889273923,558.981697955,559.051960952
99,1044.967254,1127.24823182,1178.9951979,1183.81699375,1171.43500198,1185.36804089,1178.81257259,1187.2699626,1133.24455285,1134.6032441
100,416.937247,429.264324945,469.288032492,481.054341869,463.365899173,485.252684427,469.715914907,481.64840958,504.222337308,505.06954301
101,2466.344614,1290.53729636,1474.48627115,1471.11833136,1498.2725686,1475.52616861,1482.48417529,1470.12130568,1562.04195606,1562.47032597
102,128.003548,117.982486144,143.075208249,142.803847044,143.933165759,140.821261779,143.498794756,143.542300878,149.78562595,149.701311282
103,393.383417,406.274295364,408.703092405,407.348941319,402.287862042,406.047041975,405.196148183,404.057779966,358.196479215,359.260184511
104,1149.99756,916.616715266,1074.04262058,1067.98725505,1089.20227661,1066.77316552,1078.11940133,1064.44812765,1150.79833871,1151.01154921
105,1332.021919,1146.0090068,1178.34231076,1164.66724994,1174.94430892,1163.11912589,1174.67283985,1165.79945841,1058.56376942,1059.19505893
106,65.108286,84.9716207429,90.5004448208,84.5761985687,90.9551509186,83.2746250494,89.1750978188,81.1890681185,68.9758726058,69.8567075825
107,1261.524973,771.677217315,840.788490919,840.571988675,846.037612494,838.858113463,843.738004321,845.453613442,829.076489919,829.27513198
108,154.160714,151.716824023,185.325586579,183.948402214,186.793697419,182.249915902,185.684868344,184.040918485,198.15779165,198.089297694
109,461.709913,380.164402394,517.907759044,504.44478317,513.745628105,495.726060064,514.087323661,502.056561553,555.864933351,555.815431336
110,728.498613,652.78929722,656.513765219,650.792295317,645.041089912,649.318594256,651.141586428,646.871365499,566.995138119,568.202373548
111,631.830758,586.686934295,674.590373452,685.915142681,664.260100017,686.977777933,674.625459421,682.762300277,747.869888467,748.703324462
112,475.190262,361.992170111,420.248031568,419.282880536,425.386653555,418.55361764,422.147516625,420.074932897,442.585826592,442.588649007
113,571.740179,495.964600779,593.857496079,586.542989209,599.789643588,584.357942886,594.859497052,583.394336487,648.340042113,647.193241762
114,1177.009136,1152.19994619,1274.30255721,1286.58937857,1276.44054863,1297.4412212,1279.66663075,1287.25798923,1361.5901945,1361.50285845
115,543.933592,631.171306357,740.244323068,747.005463939,724.958279828,747.554715298,739.217270446,742.334105341,840.57398803,839.066075318
116,737.488234,722.36633702,774.251196749,785.798808386,769.664420918,790.825767247,776.130848467,788.709289378,794.59970266,795.664733675
117,104.0,109.597021691,118.549400609,116.262904205,121.956244047,114.199256147,117.332424821,113.677125185,102.279470879,103.097864718
118,1848.682968,1445.74757411,1634.80250363,1633.29982007,1660.50340718,1639.23480072,1644.35461389,1635.26941551,1716.65670741,1717.13626308
119,1156.324851,486.511760572,1232.99879936,1244.62394827,1259.2038419,1245.07759183,1241.02629363,1234.66554297,912.111859851,911.88775351
120,696.0,528.231786803,646.583440577,638.835557715,651.586413337,632.555362688,646.870570852,635.357865567,699.605503813,699.594722454
121,168.62666,143.850926545,155.320668998,162.785521741,159.302859582,165.532475935,154.593378914,162.870830213,173.239880455,173.958279037
122,674.681545,509.611882551,561.833563708,562.114577163,566.198851761,561.017346421,564.20639273,565.428621662,562.065774727,562.166458891
123,165.682582,106.107515847,108.385356868,111.41978101,114.442862437,115.461662817,107.398302669,111.156462556,123.340444619,122.79398586
124,1633.997944,1476.11691551,1521.27075755,1515.5289336,1507.97307611,1513.58342015,1516.71098236,1516.17918388,1397.66736547,1399.2689225
125,533.454194,369.880740875,378.539370377,382.818269102,374.245618085,383.4707112,376.676850574,382.021526975,359.090062049,360.091998225
126,1226.415377,1164.64091149,1276.59818802,1290.17682388,1278.42824402,1299.25886084,1282.13707997,1293.40496937,1337.21029641,1338.42907599
127,1196.100763,1099.57963983,1140.67443336,1145.31597943,1133.02309074,1148.35006908,1140.10102815,1147.78808707,1101.1424981,1101.15774521
128,1728.391213,956.079153467,1063.61366941,1062.37036705,1078.1493661,1068.03268114,1069.67078761,1065.54212117,1116.76916976,1114.44958506
129,1282.280951,461.119864761,1560.95464435,1576.34921243,1553.24393524,1552.7111294,1557.53615551,1555.97872679,929.93829043,929.688354442
130,223.703472,219.497959296,242.04992794,240.544950714,244.830874637,243.025394061,243.192379312,241.114918741,265.220328715,262.638316971
131,2475.394155,2519.11018057,2763.3872103,2778.4744007,2784.4032955,2793.802203,2777.88778952,2788.57973402,2855.24100392,2857.03418792
132,370.98638,330.230280145,325.898503216,325.697982483,321.445557021,324.684005875,322.308226893,321.321200572,291.244389038,290.844246011
133,816.810809,1008.50464076,1050.08058506,1055.74981135,1043.32754904,1058.99996077,1050.12958801,1058.82252802,1013.78407607,1015.14168253
134,449.492866,534.014395686,631.941627812,642.90869632,616.5394528,639.750740421,630.568408345,638.52724657,709.89904064,710.70942702
135,747.895168,700.735837064,778.043402374,790.75425261,773.233840581,796.773034939,780.174393256,790.600383846,837.580704641,838.541158347
136,577.040278,410.266456969,410.705505007,407.487452277,403.87019844,406.075923108,406.81214813,403.542285258,349.598100748,350.668362761
137,755.40555,705.353653684,706.317724825,697.586655281,693.550055775,696.605731502,700.001102688,693.116339317,595.422387528,596.654590633
138,726.255699,457.574082148,716.347155871,696.145027351,710.41214464,695.716545453,710.283442128,700.501648161,725.930781869,725.823581042
139,734.235345,202.758509212,338.288852786,322.906036915,331.863604362,322.940432166,333.994301626,327.586684418,344.142016274,343.903839712
140,2452.403239,2146.06553521,2468.39850307,2473.86594662,2484.65078142,2479.2447319,2477.21364778,2466.97761518,2657.36728505,2658.722699
141,389.244276,339.861637083,409.440015069,422.550024276,392.24569415,421.056711266,407.829538579,420.71531687,469.661587721,470.362785828
142,919.644028,843.452488483,915.288521177,915.392602208,923.593057424,917.229100551,919.394071629,920.176389872,921.923013047,920.871561377
143,1152.745828,1190.54637014,1268.40015885,1278.97822019,1265.88848747,1284.40212878,1271.81236299,1284.68733008,1269.27144279,1270.59831019
144,905.927149,822.013187257,879.993011572,878.715924456,885.198669609,878.750362947,882.639887642,883.436312899,856.168241679,856.505833427
145,1327.488946,1164.62503124,1327.56810214,1337.93612668,1327.84824203,1342.97629075,1331.49209069,1334.09147263,1438.01547919,1439.10578504
146,971.424587,886.824573126,1103.7048803,1104.63983055,1081.7547446,1094.9192553,1099.61307987,1097.22786113,1227.8376663,1227.55086432
147,657.260967,625.069804187,614.356438476,603.153773836,603.273224662,606.154000567,608.20692643,599.129818852,484.717382629,485.936943642
148,1685.24569,1484.15874397,1557.3863834,1562.21624338,1551.74899342,1564.99348621,1558.55319832,1567.84448727,1503.16480129,1504.71230416
149,172.952032,157.30342333,233.782442291,225.062443516,229.617855688,222.042448875,231.077846039,225.770586645,247.221791782,247.113545617
150,800.517886,643.997411678,723.206684824,720.595261709,733.911923543,725.717500552,727.231092736,721.346700932,773.692925383,771.317018336
151,2677.801767,2276.16654657,2946.37565152,2890.87565695,2947.61648172,2844.05953659,2934.66178899,2867.17637493,3178.08443899,3178.57683492
152,1105.686187,953.944401978,1106.44735133,1115.46314543,1100.09557871,1114.99940078,1107.73035409,1109.33276117,1214.87172334,1215.8636163
153,149.06847,151.449222805,200.467615128,224.6390476,197.15314352,236.230382727,205.933584444,229.1466992,237.081502507,236.684818567
154,550.616945,596.421873407,592.484250326,582.810157214,587.16297694,582.337235115,587.203154292,579.524958257,514.464243181,511.872189723
155,120.394601,109.408939063,116.290804953,116.451367372,114.869563431,113.406919231,115.373108056,115.779981667,107.934180897,106.384521037
156,174.888842,224.713129257,205.862283162,203.756487021,205.425998306,202.554358172,203.191980845,196.327160164,152.676161487,150.660542128
157,132.407264,136.327047406,200.785069019,229.469932552,200.615631473,239.34418657,208.049512299,234.488755469,224.414909922,224.910698195
158,1739.258182,1079.26505521,1615.5527364,1576.2404266,1606.44240167,1570.28260566,1603.45717323,1579.92842853,1658.37079692,1658.39439692
159,631.966641,653.759759773,725.154826756,725.706867336,733.272849322,726.419678625,729.005470202,729.400580788,738.935699639,739.106982335
160,912.183196,818.114438354,972.076189919,979.554487587,959.040433173,973.891587579,971.027479807,972.77436119,1077.49353745,1078.37107657
161,775.447126,462.841800252,859.938535233,846.625231927,869.294354283,859.301625013,859.676802316,853.994392662,787.228509064,786.223605752
162,1501.116326,1325.18847301,1483.20654737,1483.3043148,1505.51771171,1489.12683516,1492.18878061,1487.30405874,1543.06755422,1543.53141878
163,514.395213,480.329247539,556.039883716,567.67810628,543.553600238,567.4895442,555.328312489,564.589323146,623.577962473,624.367019876
164,987.126157,804.193556822,947.532234021,941.26385576,960.444925586,939.032778949,950.698566922,937.236825972,1018.07194593,1018.26639095
165,829.726026,619.643917626,744.343121856,737.330215929,752.398253365,732.599503577,745.706001394,733.329899613,803.436708786,803.525747493
166,1445.662474,1553.35353419,1663.60749516,1675.66653556,1666.22674941,1684.26522838,1669.84590687,1683.45531496,1677.23041392,1678.74641561
167,2597.567503,2442.83185241,2532.61779816,2524.33369263,2522.84422627,2525.03660199,2529.99583677,2529.98831039,2365.04138165,2367.21005691
168,1467.369682,1188.56700849,1359.09356125,1355.92709098,1380.81081942,1359.74908236,1366.3986923,1355.08849322,1439.75768517,1440.13797824
169,712.29987,605.53426013,775.457989706,783.206658824,750.93214525,777.267168841,771.547375622,779.999199077,861.766791089,862.502706529
170,798.0,878.837773319,1039.20352575,1032.07031359,1052.64557952,1029.06508995,1042.46413375,1028.10172022,1116.28312066,1116.43921692
171,1847.356047,1570.98691865,1696.50257593,1709.51375613,1700.36536592,1718.16372767,1703.46826793,1717.18842417,1726.46457309,1727.91332174
172,2057.0,1845.7449881,1905.98993284,1904.20969446,1897.02729071,1907.12366113,1904.05550672,1907.36765238,1808.44542237,1807.51209199
173,907.955659,891.071647979,931.298637327,923.559571789,929.66448591,920.432036587,929.76577952,925.720949893,854.568819008,854.949558236
174,170.512084,224.521674898,224.517011508,223.179422908,223.323346732,222.422265622,223.123012426,221.611378521,216.234103821,213.489987731
175,136.926486,180.253485994,190.309436025,200.373495749,188.46707164,205.864062252,189.958490955,200.068153551,228.296463786,227.82263344
176,1004.581925,816.586757826,880.909303751,893.277545989,877.461943171,899.467546826,883.685864612,896.405043565,911.081162647,912.179726892
177,743.389096,745.914343123,831.09262483,842.574897768,826.150853648,850.313612926,833.296450161,840.745637842,910.069245212,909.819643102
178,1426.551654,1331.47604565,1396.840296,1402.32709886,1390.8904559,1405.11657196,1397.80997767,1407.29371427,1350.97911636,1352.44830361
179,1205.927149,1116.65137064,1155.57361926,1144.85182418,1154.2136089,1143.50338038,1153.47159116,1147.09480098,1055.44942587,1056.05205931
180,1344.643945,1103.73948345,1718.30321457,1678.19909268,1712.14375462,1678.93900466,1706.49415328,1686.37064383,1730.35763307,1730.34058992
181,4012.803972,2049.79367287,4311.35372327,4318.33521652,4407.83347247,4355.91240275,4332.12675957,4320.56094459,3595.66094865,3595.36756259
182,945.0,765.278847954,858.928336045,859.104163083,870.349156321,860.826886462,863.795701106,862.245903252,889.185592932,889.381373424
183,684.120456,629.547560549,837.177551206,844.073487654,810.290914176,840.28094722,832.650782365,843.032292533,919.465772004,920.165440024
184,407.38755,356.19357211,407.40032106,417.101060995,392.97939068,421.204487672,406.563463835,415.387551782,479.272395334,477.685044879
185,1493.592539,1428.35031927,1624.36029427,1634.52743048,1629.60460632,1641.27969479,1630.16454146,1631.26859533,1748.69217894,1749.87089916
186,499.74541,492.251578119,489.764477354,482.005667166,484.493735363,480.775986688,484.869926712,479.071476318,420.959530815,418.214013902
187,377.612418,315.454506894,335.300721152,345.55255125,331.935163292,349.453639093,335.089367747,346.166530081,355.320181965,356.184871968
188,478.372818,661.880782711,659.661990349,653.847717979,647.41263697,652.137214486,653.443815449,648.436072813,571.072789355,570.835428086
189,852.192781,941.028657847,1040.29579659,1041.1280618,1053.19794536,1043.78506668,1046.18419653,1046.05869523,1062.95430263,1063.26615793
190,1642.218982,1523.04088029,1768.89458974,1774.4727958,1771.98358991,1774.2188124,1772.87816711,1766.0089786,1923.96104076,1925.12324503
191,329.740974,280.660904891,304.322068843,314.453191361,301.064918907,317.381678804,303.854863045,314.923453477,327.903229256,328.68419197
192,247.431778,188.175909857,210.473875247,209.362836366,208.665342313,204.631458195,210.011174334,210.466482048,188.856275621,188.722265521
193,561.592824,490.182566414,521.696835846,521.029009196,524.055149168,521.31524547,522.792456205,522.812448673,523.047898055,520.461498854
194,280.154845,194.925508753,233.56502552,232.54902419,235.700416543,230.838921208,234.291894943,233.036476574,247.468148292,247.39980494
195,201.080241,269.081602267,300.180588633,300.391076606,302.460306146,299.318913203,301.449527546,302.178730007,302.255325854,302.278298793
196,495.225027,364.568954625,450.711889792,444.697412872,453.470594901,439.57317085,450.592663995,442.334351078,488.183947898,488.141643297
197,1364.461492,1444.71429996,1519.52851771,1514.73404247,1525.33124217,1515.9843505,1521.80427413,1520.46857564,1466.91894265,1464.84523068
198,641.457216,521.12855682,543.278575364,540.814231078,542.645148605,539.088839364,542.4844253,541.132045011,521.70196489,519.079556661
199,484.373465,656.79166175,668.087445659,666.75640255,657.950996866,665.498593844,664.170957803,664.587439115,602.865118533,604.054401439
200,1058.923031,1261.20045042,1416.84419656,1427.49236324,1420.32994393,1437.50060607,1422.28556069,1425.02439789,1530.76622246,1530.71750891
201,1128.161793,711.124992406,900.86065252,885.22661816,902.998610511,871.115262943,898.4391612,877.983616809,976.504258113,976.585416674
202,1921.335221,1771.29780338,1961.63175759,1975.41879695,1974.32497161,1988.61626958,1971.53390517,1978.54053697,2064.39496178,2065.86836534
203,863.505641,814.913814001,915.529833126,915.617807743,927.984024882,917.655774089,920.753458572,918.738914714,949.507722462,949.721806116
204,1047.037595,1330.91378775,1309.21841285,1278.33503353,1298.17330113,1287.47987208,1296.70661337,1274.93089713,1068.79500733,1068.2054251
205,257.929039,151.330886428,351.001508447,399.504506199,362.868884573,406.129804772,369.053342987,396.256870114,283.784870967,283.438427954
206,276.632879,236.492122351,273.98992387,273.866618562,276.509348302,272.36607849,275.170149447,275.148738719,284.125942897,284.086645939
207,542.838516,719.444180812,760.517749146,771.335968299,755.915973627,778.132066031,762.16515942,773.833285241,783.087793138,782.877222225
208,2662.368504,2578.35683354,3061.36796393,3051.67525683,3074.51700452,3035.19830005,3065.38373326,3030.20104842,3333.60491466,3335.13077204
209,117.334155,97.2911150346,127.169803632,126.140079662,127.466488886,123.147422082,127.241319729,126.7264511,136.027710155,135.87915188
210,157.811435,190.413158846,197.629763059,201.656045171,199.790544912,201.212642488,195.594495848,199.704093805,207.192163456,205.199386441
211,1335.491056,1117.61600514,1532.75853052,1496.7144282,1524.22829032,1476.00742335,1522.35051715,1489.95810595,1631.16477027,1631.26419345
212,1063.728276,752.167692693,822.626555274,835.12490103,818.353581415,840.300876594,825.025784182,837.503250648,862.423655342,863.408838823
213,2227.162563,1760.02970194,2060.97912124,2049.13112007,2090.67592384,2046.87518854,2068.8173804,2041.33320744,2210.27646492,2210.75290621
214,1550.235126,1283.09937857,1678.3173347,1667.99591921,1649.29214855,1648.74795604,1669.30966411,1658.92679902,1829.32380882,1830.19438419
215,728.199492,773.391409348,838.755393145,851.60935862,835.504181113,858.626808985,841.597531478,853.825043539,878.902031879,879.979129862
216,293.0,256.418363402,283.130995174,282.729803397,283.138532389,279.710434235,283.458466314,284.244551489,272.756619445,272.737933404
217,199.091416,283.926037469,308.631647728,320.303328441,303.582783745,324.501506256,308.364585787,319.926097835,342.894356583,343.695157172
218,858.541441,2553.28765565,2894.04407861,2902.84964493,2920.82129276,2915.95638835,2907.58742975,2899.61342575,3087.26592741,3088.91544324
219,284.486387,247.253871998,329.771771817,321.562675462,327.645286242,315.282773797,327.653554345,319.68990131,356.603504787,356.549077738
220,2138.861498,1456.72746869,1658.28224178,1655.56765383,1684.32755799,1660.6041023,1667.52232204,1656.22359944,1749.17485085,1749.62378833
221,110.914245,88.7289329035,96.1775913235,106.127754585,102.560229533,109.483175354,97.4520897889,106.999316085,121.855464047,122.490260173
222,263.052381,192.975012273,224.337451196,222.941576269,226.35672557,222.891756854,225.140959191,223.547558276,242.829937315,241.48544495
223,686.26342,780.605367659,862.736848814,875.661898401,859.257334709,882.421025652,865.537189647,876.218885774,921.612782132,922.624469293
224,1141.0,1203.7476612,1310.78156167,1323.97350566,1311.43057374,1331.37993868,1316.02783833,1328.95369331,1353.81786224,1355.03740198
225,214.035143,152.617977016,168.119458591,166.848399996,166.605707665,163.647546322,167.619220003,167.668498795,148.58398039,148.497902748
226,275.762768,293.481918749,310.204838777,314.639700072,307.422458204,311.382389896,308.038375127,312.869903512,301.650378444,301.038460199
227,94.253867,78.3937591434,95.486829255,95.9614797594,95.0032728428,92.3866317346,95.6311302197,96.7205025542,91.9577024609,91.8324659898
228,128.282927,141.451434002,150.721217852,148.806983057,149.295869281,147.185074272,150.00737248,149.425512441,128.776013174,128.742388833
229,102.881897,116.217656042,110.993120541,112.335779602,109.546588389,109.998294965,108.981706273,110.238016494,99.0082450215,95.9317991562
230,337.174611,396.68857091,439.194904903,439.343675766,441.765624993,437.335905736,440.764727455,442.007095622,436.685285097,436.723208724
231,334.88553,311.784156204,335.217821211,334.533293792,336.443533922,333.609838698,335.925636204,336.26206207,323.597538389,323.693352447
232,543.173983,321.699934252,383.949989432,381.578030598,388.090115924,379.777256388,385.081555453,381.291961316,410.180890803,410.141997182
233,387.23299,384.393214251,560.997723735,578.545462478,541.813443431,586.273172936,561.219700096,584.226309632,600.671839351,601.22998467
234,1778.717682,1236.36116501,1802.24440787,1755.72811229,1790.30264364,1747.00069414,1788.75594341,1757.25278349,1877.11549455,1876.11778678
235,951.0,681.304711712,755.872605745,756.443481019,763.549136695,756.343150192,759.661299528,760.537067327,767.037215158,767.189423669
236,920.236868,745.62809618,872.137673808,868.214438624,883.824279822,867.305681626,875.677266162,867.227574905,929.262568454,929.347940378
237,78.669139,132.707004505,92.2718978234,138.532406369,110.981102167,124.469124819,112.065332422,131.7752534,17.0931319168,14.7585804106
238,817.697381,674.934686554,705.91053456,712.458258522,698.685767963,713.581895905,705.187313883,714.054437198,685.270097318,686.37186609
239,557.929039,398.961063857,461.028750015,472.068668174,446.634494133,473.486709435,460.066919396,469.478605002,530.469647427,530.070594968
240,32.307811,39.2535819087,42.8046677403,28.7468674059,32.426240885,32.215681689,36.7973385448,26.5800470386,39.4813397864,37.580266241
241,573.896158,549.032059589,620.797755633,620.367506213,630.088267715,622.217369021,624.367450539,621.543138065,649.951545023,650.111299331
242,641.19146,625.246495237,657.26830698,651.96327251,655.621266083,648.664811532,656.099122607,653.537557065,603.035872494,603.25286292
243,1697.665138,1276.98796863,1430.85145233,1443.23256378,1434.76817404,1451.99345242,1436.70387418,1442.85985662,1528.18740613,1529.37227959
244,895.331539,899.322740121,998.977910399,1011.88132935,997.044029765,1019.18883453,1002.51032523,1012.10696244,1068.10651321,1069.16013481
245,1302.391496,1553.92961939,1610.51470942,1610.61201883,1601.35474757,1612.15932819,1608.8954936,1613.67853548,1527.2582682,1527.51002988
246,437.322385,375.684802425,392.100226983,398.201974129,387.729276412,398.503359014,390.740838552,398.260492683,381.988119643,382.920490432
247,384.685922,406.517359063,410.349878867,406.140141919,407.326893253,404.192476682,407.566830324,404.066019167,375.137956141,372.433621447
248,1482.418521,1313.00896547,1419.6486211,1419.90666032,1435.47069412,1426.72360461,1427.0023042,1426.77323272,1443.25991199,1441.15778592
249,1432.0,1171.12913786,1419.63796933,1403.84964504,1433.30109151,1391.26264347,1420.94960568,1393.91454525,1536.57953355,1536.82318975
250,2544.136196,2167.79836859,2410.34705907,2423.82895947,2430.79091196,2439.68656702,2423.05646127,2426.42779586,2541.64828929,2543.30175998
251,957.227533,868.272689262,952.731940433,965.945252882,950.733613035,973.678727771,956.287817017,967.44460474,1008.48519036,1009.57206213
252,816.310375,797.406466305,939.977125196,933.833505326,952.603478899,931.633907508,943.118828494,930.175117438,1009.34566076,1009.51547708
253,1253.847687,1251.73885566,1301.13732144,1303.17403907,1292.39363265,1304.31564045,1299.96146044,1306.11353234,1233.44425861,1234.91303573
254,968.597093,884.925086676,954.331512522,966.645385137,951.255879095,972.750140799,957.397446583,970.28389158,982.57891542,983.705488413
255,1279.429076,1006.87257272,1684.01063334,1650.34297743,1687.30022575,1661.05011581,1675.90054783,1663.19808227,1632.00472458,1631.91670707
256,2274.848713,1740.89125992,2021.6871791,2013.63686886,2050.99078519,2014.31566567,2030.71765183,2010.71922328,2153.11675809,2153.47905912
257,2080.018801,1532.85371977,1652.32384661,1652.26233787,1667.74502187,1657.43060581,1659.76291343,1660.7112518,1660.8555689,1658.79125929
258,142.836839,166.805806787,203.301716064,201.659625814,204.993131821,199.968769768,203.675831996,201.563647548,217.863125966,217.803135311
259,199.155252,173.321929983,182.036086943,189.049163559,185.405707997,191.739610399,181.150506106,189.09372275,193.204062702,194.000612367
260,3726.262933,1033.53001437,2803.67590179,2848.68523863,2859.42747207,2831.09430527,2821.65831237,2809.96613869,1956.76638612,1956.43229947
261,372.051169,216.556923367,263.457538323,278.61000531,250.240815999,280.143182817,262.90851586,279.13031368,310.7391299,311.364063867
262,1782.601443,1310.96773365,1519.84192542,1525.15056013,1518.87775754,1526.07736295,1522.68664399,1516.88086807,1666.45127502,1666.36817968
263,964.988037,821.308958381,935.001302814,943.082277222,927.738687268,948.804224166,936.424235051,938.834429757,1040.7215528,1039.24522426
264,229.304582,196.08014489,209.381310267,216.510832383,210.550558184,219.372248338,208.330510345,216.603981622,231.383952464,230.806610529
265,819.877642,659.088202129,699.510532435,710.035326663,694.37265563,714.424492953,700.660878062,712.630296382,709.821734649,710.89255045
266,2416.975675,2472.00052816,2635.92800414,2646.87060086,2646.23530221,2658.69683723,2645.93322983,2660.05396638,2624.54459678,2626.58970609
267,315.118701,255.734155913,301.66284042,296.059486701,304.370685094,297.808020769,302.314669504,295.199352711,339.020753449,336.561797568
268,361.238839,272.829865563,347.033524686,363.082419458,329.053898934,365.107492919,346.259096418,364.115416063,398.728583813,399.360790277
269,928.95135,865.151250941,858.735043632,842.784202719,851.053578849,843.715513273,850.998383017,838.941071753,731.264476548,728.828935328
270,228.389271,200.100544837,227.176976596,226.221510181,229.526687992,226.845966874,228.166525718,226.897418794,243.818012593,242.507982416
271,1559.118805,1169.56847873,1449.20453087,1445.01223221,1429.45692262,1430.15579371,1444.72456749,1434.24159098,1603.45021899,1603.21571546
272,651.35853,627.764832728,677.836848878,689.497640279,672.673411793,693.839540111,679.267915892,691.800524353,703.275898869,704.250821084
273,630.278624,574.034172163,726.211130799,713.583582253,727.868007435,702.223079922,724.340755633,708.044017123,787.811006857,787.835095601
274,195.225027,144.432314879,220.139105558,211.186539841,215.799046527,208.714295052,217.392754139,212.402665623,231.700219179,231.574293434
275,144.742222,176.428059934,188.376311071,188.404833561,188.2746738,187.098402466,188.178866971,188.21543538,196.41397946,193.623095651
276,335.199259,311.287013053,311.72675311,308.917373304,307.983470014,307.271114558,308.634802395,304.937318938,260.363478964,261.367886971
277,1534.311542,1140.83623125,1259.4260453,1260.46156431,1275.04841951,1263.85854635,1266.56761655,1266.4820501,1285.72673761,1286.11713613
278,1609.13521,1121.44455507,1417.41104116,1393.40726836,1421.53835952,1371.60722931,1413.86107558,1381.73981928,1536.08665385,1536.25663222
279,2181.081392,1752.53988434,2370.31415056,2316.76971582,2359.78636746,2282.36744118,2355.49727592,2303.87750526,2532.37594079,2532.5832676
280,788.0,564.485365743,599.997643865,610.577180171,594.783504626,614.687612734,600.783176445,612.645762815,613.505666697,614.515164709
281,592.841342,475.997695956,521.054934904,533.458325011,514.975143732,538.708697698,521.889965756,533.572472733,563.049670112,563.942484851
282,1892.083083,1647.16992523,1747.75773155,1757.16553504,1747.48830567,1763.98132874,1752.35958579,1764.89775626,1738.59415777,1738.80603663
283,1254.0,1191.63293459,1334.73855494,1347.16473847,1337.29611276,1355.59381891,1340.02586875,1346.53263899,1428.02193023,1429.1814614
284,747.676372,630.70067558,673.903591438,685.086354374,668.878992464,689.70203381,675.212263832,687.501571416,691.958454214,692.986925172
285,589.488769,546.375079585,580.857139885,577.356365219,579.916267609,573.781116665,580.374141144,579.259149273,540.483854945,540.627271649
286,1007.605161,983.101622014,995.978439533,994.294021554,983.675716505,994.118418391,991.158208972,991.588500743,923.929972717,922.495929445
287,280.662851,276.775586495,243.222054546,249.617168393,246.620549754,252.302808243,244.951292628,246.892970701,150.752372628,148.673544254
288,757.341122,438.66791956,510.293168794,508.917967309,516.625147109,508.077834546,512.555055983,509.643604063,538.640008335,538.646633404
289,3664.13547,2034.34658028,3559.51836192,3508.99130564,3590.07248746,3540.61589489,3551.67143707,3534.62512764,3344.23540877,3344.1801772
290,1156.621189,947.213448971,1124.7839475,1111.76300957,1137.65639696,1109.151831,1127.28268501,1105.17710934,1228.29969175,1226.11436519
291,1382.891999,1412.85557387,1506.75278409,1517.778086,1506.70849121,1524.78179312,1511.54886775,1524.79027,1509.18067065,1510.63595353
292,1298.256655,1099.77012145,1266.41337909,1264.04050353,1283.15891342,1263.90106613,1272.62818211,1266.18593617,1332.40710785,1332.52544564
293,567.800243,563.939392629,658.297447933,655.603990267,667.126014432,655.036398534,661.061552103,655.157684389,700.250645092,700.311310328
294,238.92363,245.206621458,257.286889718,264.170833431,257.13177449,265.647715581,256.224405274,264.264098788,260.846186426,261.69326563
295,2417.472803,2364.29002645,2480.07765274,2483.58603572,2480.15824217,2490.68688602,2484.06987209,2493.44229849,2405.53865881,2406.24105865
296,199.377562,225.791556966,273.83268588,271.554839206,276.301254107,269.576500171,274.357075771,271.163563826,293.876730929,293.822333372
297,1186.722331,883.090374228,1162.53708678,1137.82068445,1159.50640819,1118.57049683,1156.52038965,1129.67478196,1252.42978898,1252.51449057
298,1687.662431,1574.6859294,1666.97526357,1675.69581407,1665.81970639,1681.66311634,1670.99508119,1683.2375351,1643.36742002,1644.94502995
