,ratio_baseline,identity,logistic,tanh,relu
0,1.35473303407,1.29733798707,1.19184657998,1.30599050929,1.32303946463
1,0.968222957911,0.752882675946,0.711072584291,0.757536048151,0.845296867934
2,1.08567885151,1.05415973958,0.965511487322,1.06104212011,1.06437384632
3,1.12897316449,0.922019391335,0.862698698099,0.928619670594,1.01842053427
4,0.98670849991,0.844364597185,0.78247034336,0.849059851631,0.910271637796
5,1.14830714046,0.784686241539,0.743680749183,0.789977387927,0.944368371424
6,1.85607749282,1.58386224323,1.47468444947,1.59532370648,1.70542724661
7,0.847722229269,0.736656319873,0.726875918747,0.757371648666,0.756141235699
8,0.997541359539,0.958883986522,0.888503379288,0.969428790192,0.966693575375
9,1.13737508146,0.904702401873,0.847237933402,0.911271083806,1.00623741373
10,1.05460186768,1.00480319836,0.921364094896,1.01095488904,1.02563283583
11,1.21949622832,1.007134441,0.936305977676,1.01228967164,1.10419444899
12,1.23234810896,1.0544014466,0.985209722549,1.06338582879,1.13157373185
13,1.34177411397,1.11234938783,1.04234760032,1.12177725708,1.21161432846
14,1.28235723135,1.2204456288,1.13102187213,1.23322691678,1.23774187687
15,1.26632822447,1.23959654807,1.13773962495,1.24989643737,1.24728255456
16,0.824035380605,0.683758760143,0.636360157918,0.68742235402,0.747643642582
17,0.680339535608,0.573637594174,0.53874392766,0.578112746509,0.618919158991
18,0.972563057329,0.72772575608,0.684945588955,0.732975242828,0.83228765157
19,1.75674732063,1.0674654831,1.03641705156,1.08664688986,1.06716022067
20,1.0659644995,0.900386764875,0.837701900961,0.90638514973,0.975086790779
21,0.923846931619,0.915224102807,0.847298390736,0.926709083093,0.90638585402
22,1.06645213167,0.730264313373,0.689444639061,0.736448862966,0.817599661743
23,0.76404534682,0.973041434784,0.871191174911,0.994091621001,0.845106428604
24,1.01701971089,0.843099894235,0.784981427319,0.847208979588,0.922417045062
25,1.09136163361,1.65091348424,1.47833812092,1.7341163888,1.26661545693
26,0.955253794913,0.881627622307,0.813728810557,0.888157712006,0.913249525587
27,0.967507116128,0.753208997964,0.704243184678,0.757652792811,0.84767508916
28,1.10676097848,0.954987848215,0.884894268454,0.960710940788,1.02498842547
29,4.16520582522,2.36140605258,2.34546863474,2.42142599793,2.27369336307
30,0.996911955085,0.752759385993,0.711683944474,0.759828197069,0.854590092228
31,0.879459613678,0.995772282483,0.895164265481,1.00617113567,0.926817699644
32,1.42484960192,1.15044510817,1.07383080271,1.15738578634,1.27281909927
33,1.17787160591,1.03805563636,0.959522794428,1.04395650188,1.10329233115
34,1.21878975576,1.03135892025,0.961979158628,1.03915616539,1.11430931588
35,1.07746438115,0.988665222605,0.90911165149,0.993871264039,1.03010833437
36,1.3960915077,1.07160882428,1.02444562686,1.08563762283,1.20031170091
37,1.2222186468,1.00601616868,0.935645202568,1.01129384711,1.10812677267
38,0.69650378803,0.935762035346,0.834209235762,0.961992549573,0.779466221881
39,1.43998647314,0.966333258065,0.91448918236,0.974958485904,1.06702748786
40,1.57284691809,1.04152073799,0.987173235767,1.05145708764,1.1268429499
41,1.36615625095,1.12463358359,1.0530006205,1.13364329912,1.23001545674
42,0.804636106242,0.881493533654,0.798407782433,0.891500653067,0.833637479853
43,0.888713595259,0.857011599574,0.785365760247,0.862837985621,0.868711920282
44,0.872065481979,0.759726073305,0.702624875653,0.763893023389,0.812225305291
45,1.50834574005,0.996739602226,0.973398361992,1.01509715607,1.13864101914
46,1.15994921154,1.04044687871,0.96390719405,1.04566140458,1.10344630602
47,0.943136983213,0.804950910061,0.748085842603,0.810025847735,0.871061273547
48,1.05051171194,0.940236647716,0.874422817633,0.948126922805,0.989910802633
49,0.755672802887,0.569276689973,0.536025304296,0.573897776517,0.648378990442
50,1.00793139871,0.969239215347,0.887681118468,0.975518440878,0.984585478779
